开奖日期	期号	中奖号码	单选	组选3	组选6	销售额（元）	返奖比例
2016-08-22	2016228	188	11617	13481	0	41,491,342	 43.47%
2016-08-21	2016227	698	11908	0	23613	40,095,056	 43.93%
2016-08-20	2016226	289	8195	0	19062	39,424,994	 32.78%
2016-08-19	2016225	212	6906	9239	0	43,063,912	 25.87%
2016-08-18	2016224	278	14131	0	38828	42,516,996	 53.75%
2016-08-17	2016223	297	13339	0	34659	40,547,054	 50.12%
2016-08-16	2016222	404	8992	8493	0	40,905,258	 30.90%
2016-08-15	2016221	808	19650	13428	0	43,293,408	 59.67%
2016-08-14	2016220	367	32911	0	54371	40,778,184	 110.94%
2016-08-13	2016219	410	20729	0	41196	38,538,612	 76.49%
2016-08-12	2016218	233	6635	8550	0	41,972,872	 24.45%
2016-08-11	2016217	038	13245	0	33435	40,562,920	 49.92%
2016-08-10	2016216	334	8242	9516	0	40,771,344	 29.89%
2016-08-09	2016215	144	12154	16707	0	44,093,920	 42.82%
2016-08-08	2016214	942	17934	0	38492	43,073,220	 60.54%
2016-08-07	2016213	173	8074	0	24187	42,447,994	 30.63%
2016-08-06	2016212	038	13339	0	40926	40,906,620	 52.92%
2016-08-05	2016211	634	24180	0	45369	42,142,748	 80.19%
2016-08-04	2016210	279	18107	0	27899	41,035,104	 59.69%
2016-08-03	2016209	023	8206	0	17301	41,931,180	 28.60%
2016-08-02	2016208	950	11456	0	18914	41,160,436	 38.27%
2016-08-01	2016207	596	14415	0	28054	42,093,602	 48.86%
2016-07-31	2016206	173	23140	0	37294	39,251,110	 78.98%
2016-07-30	2016205	499	10833	9256	0	40,108,134	 36.72%
2016-07-29	2016204	329	8604	0	19773	42,580,814	 29.54%
2016-07-28	2016203	975	11896	0	34160	41,478,544	 45.03%
2016-07-27	2016202	784	16267	0	41822	40,083,642	 61.14%
2016-07-26	2016201	320	14065	0	19409	41,638,390	 44.08%
2016-07-25	2016200	932	8001	0	26845	40,051,532	 32.85%
2016-07-24	2016199	347	14558	0	46606	39,602,624	 59.47%
2016-07-23	2016198	303	12209	10109	0	41,328,672	 39.76%
2016-07-22	2016197	915	14613	0	58466	42,422,336	 60.59%
2016-07-21	2016196	907	11975	0	23830	42,335,906	 39.98%
2016-07-20	2016195	610	7953	0	16847	41,471,354	 27.04%
2016-07-19	2016194	407	25989	0	52434	41,697,926	 88.06%
2016-07-18	2016193	695	10536	0	31255	41,527,416	 40.36%
2016-07-17	2016192	661	10858	13389	0	41,719,440	 38.69%
2016-07-16	2016191	308	17388	0	16460	40,463,290	 52.17%
2016-07-15	2016190	823	17831	0	38312	40,829,780	 62.36%
2016-07-14	2016189	790	6239	0	20132	40,520,418	 24.95%
2016-07-13	2016188	099	12528	20974	0	42,905,252	 47.67%
2016-07-12	2016187	139	15146	0	24837	43,386,034	 46.63%
2016-07-11	2016186	618	33969	0	37866	41,756,854	 100.86%
2016-07-10	2016185	380	14158	0	54020	41,648,920	 58.25%
2016-07-09	2016184	703	15070	0	33002	40,703,944	 53.08%
2016-07-08	2016183	695	8030	0	28895	41,693,314	 32.29%
2016-07-07	2016182	489	8615	0	18409	41,403,472	 29.92%
2016-07-06	2016181	869	7359	0	18551	41,723,708	 26.67%
2016-07-05	2016180	659	14685	0	34048	41,861,970	 51.02%
2016-07-04	2016179	387	20380	0	57184	40,352,178	 77.90%
2016-07-03	2016178	244	9989	13610	0	41,897,664	 36.47%
2016-07-02	2016177	195	15902	0	32671	40,714,158	 55.06%
2016-07-01	2016176	712	32883	0	41044	42,812,498	 97.09%
2016-06-30	2016175	641	16416	0	38947	39,852,806	 60.27%
2016-06-29	2016174	007	16146	12048	0	40,962,692	 51.99%
2016-06-28	2016173	695	10791	0	23893	40,470,750	 38.47%
2016-06-27	2016172	323	9605	8169	0	41,292,230	 31.40%
2016-06-26	2016171	598	14617	0	29425	39,207,234	 52.53%
2016-06-25	2016170	909	9312	7877	0	40,333,788	 31.20%
2016-06-24	2016169	706	15326	0	36179	41,127,212	 54.46%
2016-06-23	2016168	119	24238	16745	0	43,123,530	 72.40%
2016-06-22	2016167	249	11703	0	30921	41,937,100	 42.91%
2016-06-21	2016166	396	18188	0	38224	42,402,536	 60.75%
2016-06-20	2016165	041	5112	0	14753	42,626,756	 18.71%
2016-06-19	2016164	273	14091	0	36740	39,942,706	 53.20%
2016-06-18	2016163	033	8836	15488	0	42,101,126	 35.01%
2016-06-17	2016162	634	18807	0	57042	42,900,858	 69.11%
2016-06-16	2016161	041	6831	0	19345	44,923,292	 24.03%
2016-06-15	2016160	017	28946	0	42676	44,815,532	 85.52%
2016-06-14	2016159	691	13228	0	35271	43,742,926	 46.50%
2016-06-13	2016158	920	14786	0	30963	42,792,956	 49.45%
2016-06-12	2016157	151	11331	15082	0	45,063,084	 38.79%
2016-06-11	2016156	278	17298	0	31034	43,591,738	 54.65%
2016-06-10	2016155	784	14789	0	33624	42,879,162	 50.28%
2016-06-09	2016154	839	10329	0	24575	41,714,748	 36.52%
2016-06-08	2016153	174	28225	0	43150	44,363,544	 87.22%
2016-06-07	2016152	498	23180	0	24063	46,463,600	 64.24%
2016-06-06	2016151	336	12565	11532	0	47,322,338	 37.92%
2016-06-05	2016150	912	17495	0	32845	46,666,300	 53.37%
2016-06-04	2016149	753	15572	0	59206	44,450,786	 61.96%
2016-06-03	2016148	813	19462	0	33613	44,776,738	 60.58%
2016-06-02	2016147	989	16356	19422	0	48,066,190	 51.93%
2016-06-01	2016146	761	22151	0	57351	46,899,486	 73.00%
2016-05-31	2016145	941	31879	0	59941	45,219,020	 100.47%
2016-05-30	2016144	625	22046	0	48933	45,039,942	 73.60%
2016-05-29	2016143	503	12552	0	20379	43,069,182	 40.72%
2016-05-28	2016142	435	19588	0	36199	40,655,006	 68.44%
2016-05-27	2016141	688	12596	16693	0	44,366,068	 45.14%
2016-05-26	2016140	787	10854	16525	0	45,715,702	 39.31%
2016-05-25	2016139	250	11575	0	22213	46,382,592	 35.77%
2016-05-24	2016138	560	16038	0	32287	45,578,394	 51.34%
2016-05-23	2016137	393	34702	31812	0	48,712,018	 101.60%
2016-05-22	2016136	619	11849	0	18427	48,632,000	 33.54%
2016-05-21	2016135	732	11121	0	25308	47,511,666	 35.21%
2016-05-20	2016134	107	13506	0	31769	50,298,404	 40.94%
2016-05-19	2016133	691	12772	0	36594	48,884,596	 41.96%
2016-05-18	2016132	453	7986	0	34128	49,516,936	 30.13%
2016-05-17	2016131	753	33488	0	69055	48,325,436	 100.13%
2016-05-16	2016130	862	26258	0	47174	48,159,204	 76.76%
2016-05-15	2016129	641	20181	0	30149	44,776,880	 61.08%
2016-05-14	2016128	123	23815	0	29751	45,386,564	 71.07%
2016-05-13	2016127	957	10745	0	28051	49,205,300	 34.00%
2016-05-12	2016126	134	7900	0	21686	48,092,158	 25.99%
2016-05-11	2016125	594	7511	0	19982	47,613,346	 25.36%
2016-05-10	2016124	914	18875	0	47203	46,860,652	 61.53%
2016-05-09	2016123	708	8756	0	22024	44,985,464	 29.02%
2016-05-08	2016122	762	12166	0	37557	45,398,000	 42.71%
2016-05-07	2016121	843	14658	0	27174	43,622,160	 46.31%
2016-05-06	2016120	936	8700	0	33114	45,264,440	 32.93%
2016-05-05	2016119	308	12043	0	21280	44,753,156	 36.49%
2016-05-04	2016118	703	18936	0	32949	43,666,246	 58.74%
2016-05-03	2016117	326	11787	0	29769	42,922,552	 40.84%
2016-05-02	2016116	425	23036	0	59511	40,914,148	 84.40%
2016-05-01	2016115	631	8857	0	32740	40,096,810	 37.39%
2016-04-30	2016114	981	22241	0	42978	39,517,818	 78.14%
2016-04-29	2016113	679	14051	0	20988	42,572,042	 43.43%
2016-04-28	2016112	340	5223	0	14099	42,887,740	 18.66%
2016-04-27	2016111	336	15529	13242	0	42,866,582	 48.82%
2016-04-26	2016110	650	7021	0	22197	41,282,878	 27.38%
2016-04-25	2016109	100	19791	14483	0	43,612,058	 59.17%
2016-04-24	2016108	480	12460	0	21875	43,378,276	 39.05%
2016-04-23	2016107	238	32268	0	51563	40,227,976	 106.42%
2016-04-22	2016106	043	8315	0	18645	42,401,238	 28.51%
2016-04-21	2016105	699	16949	9470	0	42,985,610	 49.30%
2016-04-20	2016104	900	16289	11077	0	44,308,114	 47.60%
2016-04-19	2016103	126	19886	0	32112	44,156,482	 59.96%
2016-04-18	2016102	282	6681	9257	0	44,141,874	 23.35%
2016-04-17	2016101	061	9529	0	24160	43,715,692	 34.67%
2016-04-16	2016100	551	21861	20469	0	42,305,668	 71.06%
2016-04-15	2016099	217	14419	0	26610	45,329,692	 43.61%
2016-04-14	2016098	414	31174	23587	0	46,674,116	 87.45%
2016-04-13	2016097	532	15881	0	40293	45,093,606	 52.64%
2016-04-12	2016096	348	23614	0	45517	45,023,130	 72.63%
2016-04-11	2016095	704	17745	0	63419	43,572,206	 68.10%
2016-04-10	2016094	824	25836	0	28136	42,667,450	 74.72%
2016-04-09	2016093	622	14171	16347	0	41,489,304	 49.81%
2016-04-08	2016092	875	11146	0	45549	44,374,798	 44.30%
2016-04-07	2016091	405	9354	0	18054	43,909,224	 29.58%
2016-04-06	2016090	954	16747	0	46932	40,053,498	 64.19%
2016-04-05	2016089	111	31553	0	0	44,406,292	 75.04%
2016-04-04	2016088	473	30130	0	54242	39,597,830	 103.71%
2016-04-03	2016087	099	11476	11973	0	41,103,256	 39.49%
2016-04-02	2016086	249	10553	0	27153	41,337,486	 38.38%
2016-04-01	2016085	967	14031	0	28661	43,942,488	 45.05%
2016-03-31	2016084	282	14455	19278	0	46,884,494	 46.62%
2016-03-30	2016083	289	24051	0	47701	47,221,494	 71.12%
2016-03-29	2016082	640	11410	0	32869	48,148,038	 36.82%
2016-03-28	2016081	635	20326	0	62086	46,343,084	 69.37%
2016-03-27	2016080	261	23717	0	59577	43,658,390	 80.86%
2016-03-26	2016079	075	9044	0	24002	42,461,052	 32.52%
2016-03-25	2016078	908	23685	0	39730	43,816,078	 72.76%
2016-03-24	2016077	717	12880	12573	0	44,694,604	 40.07%
2016-03-23	2016076	644	10998	12025	0	44,536,516	 35.36%
2016-03-22	2016075	845	17012	0	42150	42,094,948	 59.84%
2016-03-21	2016074	777	32421	0	0	45,320,626	 75.96%
2016-03-20	2016073	815	10637	0	35920	43,032,560	 40.64%
2016-03-19	2016072	020	6746	10828	0	44,884,332	 24.40%
2016-03-18	2016071	650	9250	0	21469	46,649,980	 28.89%
2016-03-17	2016070	896	14478	0	41058	48,049,330	 46.72%
2016-03-16	2016069	643	29174	0	66664	44,163,620	 95.54%
2016-03-15	2016068	075	12294	0	28466	43,527,078	 41.58%
2016-03-14	2016067	001	11889	13888	0	45,837,976	 37.97%
2016-03-13	2016066	181	40543	58737	0	47,023,806	 133.60%
2016-03-12	2016065	450	8107	0	21478	46,354,858	 26.60%
2016-03-11	2016064	062	7817	0	21370	49,115,122	 24.40%
2016-03-10	2016063	356	20996	0	40928	47,703,578	 61.06%
2016-03-09	2016062	803	20208	0	45198	45,095,162	 64.49%
2016-03-08	2016061	754	9563	0	40720	45,634,670	 37.64%
2016-03-07	2016060	039	10664	0	20813	46,265,162	 32.36%
2016-03-06	2016059	741	29929	0	42842	44,763,578	 86.50%
2016-03-05	2016058	126	20371	0	45298	42,511,092	 68.84%
2016-03-04	2016057	543	13392	0	39668	46,855,666	 44.98%
2016-03-03	2016056	941	13033	0	47677	44,370,418	 49.47%
2016-03-02	2016055	553	20194	18420	0	44,308,844	 62.26%
2016-03-01	2016054	328	27812	0	56094	43,742,714	 88.94%
2016-02-29	2016053	949	17083	15137	0	46,282,586	 50.17%
2016-02-28	2016052	641	15787	0	37884	44,441,724	 52.70%
2016-02-27	2016051	528	36519	0	60819	41,480,402	 117.69%
2016-02-26	2016050	731	10374	0	27359	43,545,538	 35.98%
2016-02-25	2016049	739	34692	0	57269	43,198,830	 107.60%
2016-02-24	2016048	851	15777	0	42149	41,084,934	 58.33%
2016-02-23	2016047	606	7519	8690	0	40,820,150	 26.91%
2016-02-22	2016046	383	15662	15673	0	38,638,112	 56.71%
2016-02-21	2016045	692	15859	0	33080	38,070,644	 59.09%
2016-02-20	2016044	010	6690	6329	0	39,535,378	 23.66%
2016-02-19	2016043	557	19167	24624	0	42,766,260	 67.13%
2016-02-18	2016042	701	10221	0	17976	42,258,136	 33.02%
2016-02-17	2016041	519	24039	0	33392	39,734,662	 78.17%
2016-02-16	2016040	143	4703	0	18400	39,280,354	 20.84%
2016-02-15	2016039	248	10338	0	26019	34,585,952	 44.50%
2016-02-14	2016038	960	6020	0	18564	32,402,160	 29.62%
2016-02-06	2016037	468	11146	0	21033	37,433,618	 41.09%
2016-02-05	2016036	968	13211	0	36621	40,375,428	 50.19%
2016-02-04	2016035	981	15675	0	40281	46,088,696	 50.99%
2016-02-03	2016034	606	20951	17445	0	45,779,768	 61.39%
2016-02-02	2016033	387	16259	0	25897	45,108,524	 47.86%
2016-02-01	2016032	778	20880	23713	0	47,126,952	 64.19%
2016-01-31	2016031	592	8638	0	29886	48,147,074	 30.89%
2016-01-30	2016030	293	None	None	None	 	 
2016-01-29	2016029	026	7743	0	26363	49,816,234	 26.85%
2016-01-28	2016028	416	35370	0	71683	48,242,122	 105.55%
2016-01-27	2016027	280	9198	0	25467	46,927,802	 31.14%
2016-01-26	2016026	324	12013	0	28038	45,040,586	 40.84%
2016-01-25	2016025	110	17105	12169	0	47,227,960	 49.02%
2016-01-24	2016024	624	13709	0	36202	46,396,280	 45.76%
2016-01-23	2016023	729	23229	0	35615	45,183,732	 68.97%
2016-01-22	2016022	916	30215	0	43577	45,950,090	 87.35%
2016-01-21	2016021	699	16322	14729	0	50,374,668	 46.05%
2016-01-20	2016020	521	13781	0	41068	49,447,878	 45.04%
2016-01-19	2016019	278	37704	0	64205	48,882,070	 106.06%
2016-01-18	2016018	563	25672	0	53810	47,385,114	 78.55%
2016-01-17	2016017	531	11831	0	32777	46,572,348	 41.17%
2016-01-16	2016016	447	37827	38950	0	47,042,364	 116.34%
2016-01-15	2016015	349	13589	0	32505	48,174,220	 42.53%
2016-01-14	2016014	938	23700	0	38954	47,482,802	 68.15%
2016-01-13	2016013	324	11769	0	40027	47,732,324	 41.60%
2016-01-12	2016012	180	10557	0	22899	48,226,690	 31.96%
2016-01-11	2016011	815	15667	0	27836	46,633,282	 46.79%
2016-01-10	2016010	802	20646	0	39046	45,953,916	 63.72%
2016-01-09	2016009	353	22672	37086	0	47,987,834	 
2016-01-08	2016008	583	12929	0	33382	49,908,044	 40.05%
2016-01-07	2016007	952	16658	0	31538	48,777,614	 48.41%
2016-01-06	2016006	709	13827	0	30942	47,772,632	 42.75%
2016-01-05	2016005	581	19899	0	35532	48,984,378	 52.71%
2016-01-04	2016004	671	15721	0	37166	48,191,528	 45.36%
2016-01-03	2016003	159	23042	0	39101	45,537,166	 64.82%
2016-01-02	2016002	273	15572	0	35648	43,688,822	 49.06%
2016-01-01	2016001	879	18635	0	42592	43,865,824	 58.52%
2015-12-31	2015358	261	13860	0	38408	46,563,182	 43.42%
2015-12-30	2015357	258	40827	0	67013	45,299,380	 114.56%
2015-12-29	2015356	475	21599	0	43304	44,433,252	 64.79%
2015-12-28	2015355	344	8766	15376	0	44,047,018	 31.41%
2015-12-27	2015354	356	14892	0	28011	44,336,206	 44.02%
2015-12-26	2015353	391	6564	0	21460	42,807,364	 23.61%
2015-12-25	2015352	438	34461	0	63091	45,464,852	 98.81%
2015-12-24	2015351	993	9540	10485	0	45,962,298	 28.36%
2015-12-23	2015350	461	22021	0	38346	45,834,296	 61.97%
2015-12-22	2015349	680	11503	0	40361	43,644,926	 41.57%
2015-12-21	2015348	997	11925	10510	0	43,777,770	 35.30%
2015-12-20	2015347	232	9661	9086	0	43,853,762	 29.01%
2015-12-19	2015346	229	24335	20538	0	43,449,782	 71.90%
2015-12-18	2015345	612	9303	0	23501	44,554,850	 29.62%
2015-12-17	2015344	134	11841	0	26431	43,772,512	 37.05%
2015-12-16	2015343	655	7939	13161	0	43,287,902	 28.43%
2015-12-15	2015342	642	6480	0	17593	43,749,134	 21.49%
2015-12-14	2015341	070	11206	13583	0	44,610,892	 35.33%
2015-12-13	2015340	079	8371	0	27179	44,081,812	 29.15%
2015-12-12	2015339	014	8957	0	24614	44,451,060	 29.35%
2015-12-11	2015338	254	10127	0	35764	47,244,176	 33.86%
2015-12-10	2015337	624	17606	0	32725	45,236,930	 50.87%
2015-12-09	2015336	369	16796	0	22274	42,713,964	 48.03%
2015-12-08	2015335	996	11563	11961	0	45,751,280	 33.97%
2015-12-07	2015334	261	16480	0	39259	43,890,522	 52.31%
2015-12-06	2015333	980	6927	0	27474	42,639,658	 26.87%
2015-12-05	2015332	434	10616	13137	0	40,696,394	 36.80%
2015-12-04	2015331	070	8522	10783	0	45,123,492	 27.02%
2015-12-03	2015330	369	30070	0	31827	44,788,154	 78.96%
2015-12-02	2015329	451	24728	0	41704	43,400,862	 72.87%
2015-12-01	2015328	373	18025	16766	0	43,326,326	 54.54%
2015-11-30	2015327	819	16547	0	36166	43,118,674	 52.24%
2015-11-29	2015326	818	22420	16467	0	42,586,598	 65.59%
2015-11-28	2015325	607	9488	0	16334	42,015,548	 29.10%
2015-11-27	2015324	698	15093	0	23893	43,542,386	 43.83%
2015-11-26	2015323	764	14154	0	47576	41,872,130	 52.47%
2015-11-25	2015322	939	20179	19472	0	42,479,956	 62.79%
2015-11-24	2015321	286	7548	0	17335	41,386,776	 25.17%
2015-11-23	2015320	785	39782	0	47019	40,463,172	 117.59%
2015-11-22	2015319	860	7756	0	17847	37,465,264	 28.63%
2015-11-21	2015318	111	52650	0	0	42,248,074	 125.87%
2015-11-20	2015317	628	13731	0	36194	42,083,218	 46.79%
2015-11-19	2015316	869	7951	0	22438	41,492,600	 28.10%
2015-11-18	2015315	403	15080	0	26815	40,068,740	 48.77%
2015-11-17	2015314	010	11231	8372	0	41,231,628	 34.24%
2015-11-16	2015313	008	11759	13502	0	43,225,400	 37.67%
2015-11-15	2015312	318	17777	0	33045	40,720,532	 57.13%
2015-11-14	2015311	656	13571	27542	0	40,606,758	 55.85%
2015-11-13	2015310	516	42637	0	41192	40,497,162	 122.40%
2015-11-12	2015309	899	14825	23491	0	42,940,324	 52.52%
2015-11-11	2015308	849	17818	0	25361	41,974,294	 52.64%
2015-11-10	2015307	473	14812	0	30576	42,115,324	 47.24%
2015-11-09	2015306	392	12126	0	31314	42,142,750	 41.09%
2015-11-08	2015305	602	13093	0	27290	40,662,198	 43.32%
2015-11-07	2015304	751	10083	0	21302	39,224,074	 34.69%
2015-11-06	2015303	475	12240	0	33100	39,789,950	 44.51%
2015-11-05	2015302	120	16785	0	21438	41,194,900	 49.48%
2015-11-04	2015301	271	9622	0	31985	40,671,034	 36.61%
2015-11-03	2015300	256	10411	0	21662	41,384,776	 33.82%
2015-11-02	2015299	657	17242	0	34752	39,007,656	 58.99%
2015-11-01	2015298	236	11020	0	21881	36,611,276	 40.01%
2015-10-31	2015297	888	55683	0	0	37,768,590	 148.68%
2015-10-30	2015296	361	28923	0	40929	37,964,936	 94.03%
2015-10-29	2015295	232	12569	12003	0	40,503,892	 41.21%
2015-10-28	2015294	628	15924	0	36930	39,526,522	 55.68%
2015-10-27	2015293	920	9373	0	19866	38,060,584	 33.31%
2015-10-26	2015292	100	12124	11012	0	39,126,278	 40.40%
2015-10-25	2015291	896	8233	0	17467	39,605,154	 28.17%
2015-10-24	2015290	795	4902	0	18076	37,481,622	 21.03%
2015-10-23	2015289	696	14162	15387	0	35,327,260	 54.58%
2015-10-22	2015288	999	62659	0	0	39,161,456	 161.37%
2015-10-21	2015287	977	6963	8447	0	38,470,446	 25.56%
2015-10-20	2015286	020	10420	9909	0	41,554,566	 33.12%
2015-10-19	2015285	508	10481	0	28512	40,735,206	 37.23%
2015-10-18	2015284	577	21128	18098	0	41,237,302	 65.87%
2015-10-17	2015283	915	17632	0	39622	38,998,182	 62.03%
2015-10-16	2015282	864	9288	0	22307	42,319,938	 30.67%
2015-10-15	2015281	144	15876	12990	0	42,203,388	 47.96%
2015-10-14	2015280	981	18722	0	39365	40,630,616	 62.14%
2015-10-13	2015279	612	18992	0	34444	40,447,452	 61.06%
2015-10-12	2015278	845	18595	0	36669	39,113,234	 62.97%
2015-10-11	2015277	706	15922	0	33785	36,747,736	 58.61%
2015-10-10	2015276	011	7576	15318	0	39,396,272	 32.14%
2015-10-09	2015275	446	30119	22863	0	39,364,824	 96.22%
2015-10-08	2015274	755	8259	12095	0	39,370,758	 31.20%
2015-10-07	2015273	790	6137	0	19334	37,128,254	 25.12%
2015-10-06	2015272	828	14158	11444	0	36,601,086	 49.13%
2015-10-05	2015271	191	11607	14000	0	35,628,928	 45.65%
2015-10-04	2015270	705	6553	0	14038	33,704,850	 26.39%
2015-10-03	2015269	777	29198	0	0	35,818,814	 82.41%
2015-10-02	2015268	334	15739	13402	0	35,065,160	 57.70%
2015-10-01	2015267	787	11312	14686	0	35,783,980	 45.30%
2015-09-30	2015266	752	13133	0	43899	37,811,648	 53.81%
2015-09-29	2015265	019	8125	0	20099	39,797,650	 28.82%
2015-09-28	2015264	914	15338	0	43567	38,594,902	 58.32%
2015-09-27	2015263	082	4701	0	15069	37,072,648	 19.44%
2015-09-26	2015262	963	10486	0	36567	37,092,884	 44.44%
2015-09-25	2015261	320	16085	0	35956	38,931,124	 56.61%
2015-09-24	2015260	118	16693	12111	0	38,798,366	 53.45%
2015-09-23	2015259	064	13057	0	44310	36,397,952	 55.96%
2015-09-22	2015258	555	43306	0	0	40,036,868	 109.22%
2015-09-21	2015257	889	9575	10133	0	40,355,100	 32.12%
2015-09-20	2015256	722	26920	29524	0	41,896,472	 87.64%
2015-09-19	2015255	835	22244	0	37666	40,823,298	 69.77%
2015-09-18	2015254	178	19436	0	49002	41,497,734	 66.23%
2015-09-17	2015253	514	14150	0	32213	40,164,614	 48.44%
2015-09-16	2015252	967	8158	0	26182	39,862,426	 31.31%
2015-09-15	2015251	668	19952	15263	0	39,872,536	 62.75%
2015-09-14	2015250	873	14201	0	41634	38,831,752	 54.22%
2015-09-13	2015249	319	14313	0	27516	37,503,562	 50.32%
2015-09-12	2015248	995	5410	7284	0	37,514,914	 20.97%
2015-09-11	2015247	498	5997	0	12980	39,228,826	 20.81%
2015-09-10	2015246	313	21345	14534	0	38,717,948	 67.69%
2015-09-09	2015245	831	7765	0	23429	38,311,842	 30.35%
2015-09-08	2015244	887	7647	11628	0	38,902,744	 29.65%
2015-09-07	2015243	899	12027	10726	0	39,817,802	 39.27%
2015-09-06	2015242	764	13984	0	56546	38,918,980	 59.71%
2015-09-05	2015241	957	10405	0	31100	38,474,482	 40.41%
2015-09-04	2015240	462	6714	0	12456	37,060,802	 23.72%
2015-09-03	2015239	899	11259	11470	0	37,152,328	 40.53%
2015-09-02	2015238	267	15877	0	43915	40,235,620	 57.59%
2015-09-01	2015237	107	4789	0	10540	40,858,232	 16.05%
2015-08-31	2015236	264	13014	0	37877	41,412,958	 46.53%
2015-08-30	2015235	107	25486	0	34038	39,725,992	 78.53%
2015-08-29	2015234	454	15610	21603	0	39,664,582	 57.33%
2015-08-28	2015233	432	9957	0	17240	41,818,238	 30.75%
2015-08-27	2015232	811	19180	20390	0	42,000,674	 61.72%
2015-08-26	2015231	683	16935	0	55903	40,225,730	 65.61%
2015-08-25	2015230	952	17344	0	20259	40,675,500	 51.10%
2015-08-24	2015229	671	13652	0	26937	38,858,320	 46.64%
2015-08-23	2015228	290	7001	0	24311	38,766,562	 28.41%
2015-08-22	2015227	187	11118	0	35571	37,980,920	 44.70%
2015-08-21	2015226	145	18897	0	30575	38,123,368	 62.84%
2015-08-20	2015225	234	14232	0	30978	38,235,222	 50.81%
2015-08-19	2015224	810	4184	0	8397	39,203,270	 14.26%
2015-08-18	2015223	801	18644	0	27721	38,933,452	 59.74%
2015-08-17	2015222	550	11755	12064	0	39,541,912	 39.89%
2015-08-16	2015221	065	8049	0	17981	38,848,960	 28.42%
2015-08-15	2015220	884	24311	23915	0	38,938,746	 82.81%
2015-08-14	2015219	566	16825	17202	0	40,264,250	 55.99%
2015-08-13	2015218	199	15168	20381	0	41,958,804	 52.25%
2015-08-12	2015217	365	15838	0	19149	41,452,752	 46.32%
2015-08-11	2015216	053	8276	0	22332	41,335,050	 34.80%
2015-08-10	2015215	216	11512	0	19957	41,635,850	 35.62%
2015-08-09	2015214	241	6733	0	22573	39,787,160	 26.29%
2015-08-08	2015213	205	8027	0	14705	37,918,860	 27.64%
2015-08-07	2015212	896	9392	0	23325	41,470,846	 32.05%
2015-08-06	2015211	701	11499	0	20674	41,348,946	 36.28%
2015-08-05	2015210	508	13451	0	19828	40,591,138	 41.29%
2015-08-04	2015209	547	17730	0	42859	40,101,322	 61.87%
2015-08-03	2015208	253	15262	0	36302	38,772,010	 54.84%
2015-08-02	2015207	635	13560	0	39623	36,854,306	 54.42%
2015-08-01	2015206	090	12869	10435	0	38,250,106	 42.95%
2015-07-31	2015205	313	41460	26421	0	39,234,080	 128.57%
2015-07-30	2015204	644	11477	14633	0	38,779,616	 42.18%
2015-07-29	2015203	988	8477	10652	0	39,050,130	 30.86%
2015-07-28	2015202	925	11790	0	28114	39,911,602	 41.17%
